City ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
356,Lata,86,PT,1624610792,43,40.1629,-8.3327,80.49,2.66
357,Sarkand,98,KZ,1624610793,52,45.41,79.9186,64.11,4.09
358,Mabaruma,46,GY,1624610793,99,8.2,-59.7833,72.12,2.51
359,Matamoros,82,MX,1624610726,51,25.5333,-103.25,79.11,3.89
360,Kenai,90,US,1624610794,95,60.5544,-151.2583,49.08,4.61
361,Shintomi,81,JP,1624610795,81,32.0785,131.4723,78.12,7.49
362,Sa Kaeo,100,TH,1624610795,63,13.75,102.3333,87.58,6.31
363,Tateyama,98,JP,1624610796,76,34.9833,139.8667,80.02,9.22
364,Loandjili,75,CG,1624610796,88,-4.7561,11.8578,75.31,6.91
365,Winnemucca,1,US,1624610797,45,40.973,-117.7357,66.25,5.75
366,Kantilo,85,IN,1624610798,51,20.35,85.1833,93.06,4.65
367,Roald,75,NO,1624610799,87,62.5833,6.1333,57.9,21.85
368,Kimbe,100,PG,1624610799,89,-5.5502,150.1429,77.76,2.71
369,Câmara de Lobos,20,PT,1624610800,74,32.6333,-16.9667,70.72,1.99
370,Vengerovo,100,RU,1624610801,63,55.6848,76.7471,59.54,6.06
371,Aklavik,82,CA,1624610802,42,68.2191,-135.0107,72.43,9.73
372,Banff,100,CA,1624610556,100,51.1762,-115.5698,53.76,1.14
373,Kapit,100,MY,1624610803,55,2.0167,112.9333,91.31,2.53
374,Helong,58,CN,1624610804,59,42.5397,128.9972,75.13,2.55
375,Phalombe,9,MW,1624610804,33,-15.8064,35.6507,78.33,1.66
376,Coyhaique,90,CL,1624610805,80,-45.5752,-72.0662,35.55,8.05
377,Shingū,78,JP,1624610805,79,33.7333,135.9833,77.92,1.54
378,Antalaha,38,MG,1624610806,65,-14.9003,50.2788,76.3,11.05
379,Camaná,95,PE,1624610806,88,-16.6228,-72.7111,58.73,6.89
380,Quryq,13,KZ,1624610807,21,43.2,51.65,96.94,11.25
381,Mombasa,75,KE,1624610550,65,-4.0547,39.6636,81.01,10.36
382,Medicine Hat,1,CA,1624610709,91,50.0501,-110.6683,56.77,3.0
383,Lixouri,0,GR,1624610808,51,38.2019,20.4314,91.26,4.61
384,Nyurba,24,RU,1624610808,39,63.2842,118.3319,80.29,3.69
385,General Roca,100,AR,1624610809,55,-39.0333,-67.5833,41.4,6.76
386,Mbanza-Ngungu,48,CD,1624610809,47,-5.25,14.8667,83.3,2.42
387,Dingle,100,PH,1624610810,75,10.9995,122.6711,84.63,5.28
388,Kidal,72,ML,1624610811,24,18.4411,1.4078,96.15,7.7
389,Inuvik,75,CA,1624610811,66,68.3499,-133.7218,72.46,1.14
390,Tura,29,IN,1624610812,70,25.5198,90.2201,84.94,7.74
391,Jiayuguan City,98,CN,1624610812,13,39.8167,98.3,86.2,11.14
392,Viedma,83,AR,1624610813,68,-40.8135,-62.9967,46.06,8.7
393,Luau,99,AO,1624610813,28,-10.7073,22.2247,80.6,5.95
394,Guaíra,18,BR,1624610814,64,-20.3183,-48.3106,63.03,5.26
395,Kemin,80,KG,1624610814,50,42.7846,75.6892,71.35,11.03
396,Yangambi,35,CD,1624610815,44,0.8102,24.4336,90.3,1.34
397,Kang,0,BW,1624610815,27,-23.6752,22.7876,70.9,10.22
398,Vostok,70,RU,1624610816,55,46.4856,135.8833,72.68,8.23
399,Yeniseysk,100,RU,1624610817,86,58.4497,92.1703,61.57,2.98
400,Mazatán,94,MX,1624610817,77,14.8667,-92.45,75.2,4.99
401,La Ronge,40,CA,1624610818,55,55.1001,-105.2842,66.45,4.61
402,Mt. Pleasant,40,US,1624610709,83,32.7941,-79.8626,70.0,1.01
403,Broome,1,US,1624610819,83,42.2506,-75.833,59.77,6.91
404,Zhangaözen,0,KZ,1624610819,12,43.3,52.8,101.95,3.74
405,Santa Marta,89,CO,1624610820,82,11.2408,-74.199,76.98,5.61
406,Illapel,100,CL,1624610820,68,-31.6308,-71.1653,52.27,1.3
407,Ponta do Sol,8,PT,1624610821,61,32.6667,-17.1,70.72,3.18
408,Nicoya,100,CR,1624610822,91,10.1483,-85.452,74.1,1.81
409,Korla,46,CN,1624610822,14,41.7597,86.1469,92.55,12.91
410,Vega de Alatorre,54,MX,1624610823,83,20.0333,-96.6333,78.31,9.04
411,Sept-Îles,75,CA,1624610542,87,50.2001,-66.3821,55.06,1.99
412,Maxixe,40,MZ,1624610824,88,-23.8597,35.3472,69.62,4.61
413,Maţāy,0,EG,1624610824,25,28.419,30.7792,94.42,12.46
414,Nobres,0,BR,1624610825,58,-14.7203,-56.3275,67.78,2.35
415,Kiryat Gat,0,IL,1624610826,41,31.61,34.7642,92.39,8.21
416,Dubrovytsya,100,UA,1624610827,56,51.5744,26.565,85.64,6.62
417,Bonfim,93,BR,1624610827,76,3.0833,-59.95,76.42,2.1
418,Kuala Lipis,75,MY,1624610828,50,4.1842,102.0468,91.18,0.27
419,Ust-Nera,74,RU,1624610829,29,64.5667,143.2,72.41,2.64
420,Mount Isa,39,AU,1624610829,55,-20.7333,139.5,60.57,9.22
421,North Bend,90,US,1624610830,91,43.4065,-124.2243,57.85,5.75
422,Saint-Raymond,75,CA,1624610831,59,45.467,-73.6095,66.52,4.61
423,Belmonte,67,BR,1624610831,75,-15.8631,-38.8828,64.9,6.22
424,Ust-Tsilma,100,RU,1624610832,78,65.441,52.1498,60.58,7.29
425,Port Hedland,10,AU,1624610832,28,-20.3167,118.5667,71.65,14.97
426,Qandala,93,SO,1624610833,45,11.472,49.8728,94.62,6.44
427,Altay,100,CN,1624610834,42,47.8667,88.1167,62.02,11.95
428,Ostrovnoy,100,RU,1624610835,86,68.0531,39.5131,48.51,4.94
429,Nanortalik,99,GL,1624610835,95,60.1432,-45.2371,40.3,13.11
430,Paamiut,90,GL,1624610836,87,61.994,-49.6678,41.36,7.54
431,Waipawa,100,NZ,1624610837,79,-41.4122,175.5153,56.03,24.11
432,Plettenberg Bay,0,ZA,1624610837,42,-34.0527,23.3716,66.87,5.95
433,Coahuayana Viejo,90,MX,1624610720,89,18.7333,-103.6833,75.92,3.76
434,Sørland,40,NO,1624610838,77,67.667,12.6934,48.27,12.88
435,Bathsheba,75,BB,1624610839,73,13.2167,-59.5167,77.61,13.8
436,Gornyak,100,RU,1624610840,45,50.9942,81.4661,64.6,10.31
437,Nyrob,39,RU,1624610840,45,60.733,56.7202,84.97,4.25
438,Luganville,92,VU,1624610840,66,-15.5333,167.1667,77.02,10.16
439,Salinópolis,44,BR,1624610630,84,-0.6136,-47.3561,77.07,7.31
440,Arlit,29,NE,1624610841,17,18.7369,7.3853,99.43,7.96
441,Togur,100,RU,1624610842,54,58.3631,82.8265,63.12,9.01
442,Muisne,100,EC,1624610843,88,0.6,-80.0333,75.58,7.63
443,Martvili,63,GE,1624610843,59,42.4144,42.3792,77.05,7.49
444,Ulaanbaatar,40,MN,1624610653,43,47.9077,106.8832,75.33,11.18
445,Isangel,25,VU,1624610844,67,-19.55,169.2667,73.98,16.75
446,Kirakira,100,SB,1624610845,85,-10.4544,161.9205,79.23,13.8
447,Kovdor,16,RU,1624610846,53,67.5662,30.4758,68.11,8.12
448,Battle Creek,90,US,1624610846,81,42.3212,-85.1797,70.34,6.91
449,Mahibadhoo,98,MV,1624610848,74,3.7833,72.9667,82.92,13.49
450,Vila Franca do Campo,100,PT,1624610848,95,37.7167,-25.4333,66.61,11.27
451,Marsh Harbour,100,BS,1624610849,76,26.5412,-77.0636,80.56,16.06
452,Tiarei,9,PF,1624610850,80,-17.5333,-149.3333,80.62,13.27
453,Mandalgovi,1,MN,1624610850,32,45.7625,106.2708,76.41,17.47
454,Tilichiki,49,RU,1624610851,82,60.4667,166.1,51.89,2.46
455,Keetmanshoop,1,NA,1624610852,33,-26.5833,18.1333,61.72,6.91
456,Pathein,100,MM,1624610853,89,16.7833,94.7333,77.74,4.94
457,Mwinilunga,40,ZM,1624610854,30,-11.7358,24.4293,76.96,5.95
458,Saint Anthony,1,US,1624610855,78,45.0205,-93.218,68.14,0.0
459,Guarapari,43,BR,1624610855,82,-20.6667,-40.4975,58.89,5.84
460,Alice Springs,0,AU,1624610856,54,-23.7,133.8833,54.95,6.91
461,Maragogi,41,BR,1624610856,79,-9.0122,-35.2225,74.52,10.67
462,Aleksandrov Gay,0,RU,1624610857,33,50.147,48.5704,92.26,8.05
463,Mitsamiouli,2,KM,1624610858,56,-11.3847,43.2844,78.73,3.91
464,Kumul,74,CN,1624610858,10,42.8,93.45,96.48,7.61
465,Bolitoc,100,PH,1624610858,81,15.7395,119.8769,81.63,5.17
466,Abaca,99,PH,1624610859,78,9.9204,124.5051,83.21,2.75
467,Ełk,100,PL,1624610861,89,53.8282,22.3647,68.97,6.93
468,Kloulklubed,80,PW,1624610862,69,7.0419,134.2556,84.7,6.04
469,Miles City,1,US,1624610862,82,46.4083,-105.8406,59.97,12.66
470,Jalu,0,LY,1624610863,17,29.0331,21.5482,98.53,7.43
471,Ol'ga,60,RU,1624610863,78,43.7444,135.2892,66.78,6.49
472,Sioux Lookout,20,CA,1624610864,82,50.1001,-91.917,59.38,3.44
473,Makīnsk,93,KZ,1624610864,47,52.6292,70.4169,59.43,6.44
474,Ossora,100,RU,1624610865,83,59.2353,163.0719,49.87,6.29
475,Salihorsk,93,BY,1624610865,62,52.7876,27.5415,84.72,4.68
476,Aksha,97,RU,1624610866,40,50.2814,113.2867,81.55,4.7
477,Marsabit,100,KE,1624610868,46,2.3284,37.9899,72.81,16.78
478,Lorengau,36,PG,1624610868,76,-2.0226,147.2712,80.6,5.97
479,Harlingen,40,US,1624610869,98,26.1906,-97.6961,82.31,11.5
480,Khetri,45,IN,1624610869,22,27.9833,75.8,102.36,11.56
481,Yamada,100,JP,1624610870,92,39.4667,141.95,67.78,9.57
482,Āgaro,100,ET,1624610871,67,7.85,36.65,74.19,1.28
483,Kiunga,48,PG,1624610872,98,-6.1219,141.2906,74.34,3.22
484,Finschhafen,92,PG,1624610874,87,-6.6024,147.8681,78.55,3.85
485,Tarakan,13,ID,1624610875,70,3.3,117.6333,85.5,3.44
486,Gazojak,0,TM,1624610876,12,41.1875,61.4036,95.86,15.21
487,Leningradskiy,100,RU,1624610876,85,69.3833,178.4167,36.1,6.71
488,La Libertad,97,EC,1624610877,85,-2.2333,-80.9,70.47,9.8
489,Pemangkat,100,ID,1624610874,71,1.1667,108.9667,83.98,8.21
490,Cap-aux-Meules,7,CA,1624610646,72,47.3821,-61.8597,59.02,12.66
491,Salalah,75,OM,1624610878,79,17.0151,54.0924,84.29,11.5
492,Lago da Pedra,13,BR,1624610878,95,-4.3333,-45.1667,68.47,0.58
493,Zilair,67,RU,1624610879,40,52.2332,57.4392,83.37,11.68
494,Bara,82,NG,1624610880,53,10.3744,10.7288,85.98,3.11
495,Jardim,38,BR,1624610880,76,-21.4803,-56.1381,67.41,2.42
496,Itaituba,63,BR,1624610881,87,-4.2761,-55.9836,73.51,2.42
497,Touros,68,BR,1624610882,88,-5.1989,-35.4608,72.5,13.42
498,Mehamn,100,NO,1624610882,84,71.0357,27.8492,48.38,6.44
499,Chaoyang,100,CN,1624610883,95,41.5703,120.4586,67.28,8.72
500,Talas,75,TR,1624610884,49,38.6908,35.5538,72.27,4.61
501,Lae,59,PG,1624610884,85,-6.7221,146.9847,78.46,4.27
502,Mormugao,75,IN,1624610885,100,15.4,73.8,81.66,12.66
503,Novopokrovka,76,UA,1624610886,44,49.8425,36.5477,89.98,10.65
504,Rach Gia,94,VN,1624610886,69,10.0167,105.0833,87.75,15.77
505,Beloha,8,MG,1624610887,21,-25.1667,45.05,79.56,6.44
506,Alyangula,75,AU,1624610888,83,-13.8483,136.4192,75.07,8.05
507,Farsund,81,NO,1624610888,93,58.0948,6.8047,65.95,9.53
508,San Fernando,100,PH,1624610888,76,15.0286,120.6898,84.22,5.57
509,Utete,0,TZ,1624610889,40,-7.986,38.758,86.29,4.16
510,Fes,0,MA,1624610890,50,34.0372,-4.9998,79.05,6.91
511,Kinsale,75,IE,1624610890,66,51.7075,-8.5306,56.23,18.41
512,Ucluelet,96,CA,1624610890,90,48.9329,-125.5528,67.95,1.25
513,Andilamena,83,MG,1624610891,69,-17.0167,48.5833,66.15,6.35
514,Riyadh,0,SA,1624610809,4,24.6877,46.7219,104.14,21.5
515,Lebu,93,CL,1624610891,75,-37.6167,-73.65,50.11,10.4
516,Pavlodar,40,KZ,1624610892,42,52.3,76.95,64.2,8.95
517,Marawi,63,PH,1624610893,92,7.9986,124.2928,74.07,1.83
518,Aksu,60,CN,1624610894,13,41.1231,80.2644,90.66,3.94
519,Tokuyama,17,JP,1624610895,80,34.05,131.8167,80.22,6.31
520,Benxi,100,CN,1624610895,64,41.2886,123.765,74.37,7.14
521,Berlevåg,75,NO,1624610896,93,70.8578,29.0864,48.15,6.91
522,Santa Rosa,100,PH,1624610809,76,14.3122,121.1114,84.18,6.71
523,Seymchan,79,RU,1624610897,51,62.8833,152.4333,67.08,1.16
524,Sisophon,100,KH,1624610897,52,13.5859,102.9737,91.2,6.67
525,Moree,75,AU,1624610898,87,-29.4667,149.85,53.62,4.61
526,Brigantine,90,US,1624610899,90,39.4101,-74.3646,66.02,0.0
527,Eyl,67,SO,1624610900,41,7.9803,49.8164,92.05,24.45
528,Persan,75,FR,1624610900,70,49.15,2.2667,67.71,8.05
529,Betong,64,TH,1624610901,80,5.7743,101.0723,81.57,4.32
530,Opuwo,0,NA,1624610901,25,-18.0607,13.84,71.76,10.13
531,Saint-Pierre,0,RE,1624610902,66,-21.3393,55.4781,76.64,20.71
532,Baracoa,100,CU,1624610903,86,20.3467,-74.4958,77.5,8.28
533,Clyde,100,US,1624610903,74,41.3042,-82.9752,73.71,13.15
534,Marsá Maţrūḩ,0,EG,1624610904,61,31.3525,27.2453,84.4,14.97
535,Ekhabi,100,RU,1624610905,89,53.5102,142.9671,46.98,10.11
536,Ambanja,0,MG,1624610905,54,-13.6833,48.45,82.33,5.39
537,Karlstad,40,SE,1624610906,67,59.3793,13.5036,63.16,4.61
538,Olafsvik,100,IS,1624610907,94,64.8945,-23.7142,48.9,21.59
539,Machakos,21,KE,1624610908,47,-1.5167,37.2667,61.29,3.65
540,Poreč,8,HR,1624610909,59,45.2258,13.5939,81.25,6.38
541,St. George's,64,GD,1624610884,81,12.0564,-61.7485,78.55,6.49
542,Batagay-Alyta,81,RU,1624610909,39,67.8006,130.4114,72.91,3.58
543,Batagay,74,RU,1624610910,33,67.6333,134.6333,76.14,4.12
544,Darhan,69,MN,1624610911,42,49.4867,105.9228,78.04,3.33
545,Usinsk,100,RU,1624610911,49,65.9939,57.5281,63.32,10.63
546,Orange Cove,1,US,1624610912,68,36.6244,-119.3137,75.85,9.22
547,City of San Pedro,75,PH,1624610913,79,14.35,121.0167,83.43,6.91
548,Tabou,100,CI,1624610913,87,4.423,-7.3528,76.95,3.6
549,Atikokan,41,CA,1624610914,73,48.7555,-91.6216,54.57,2.55
550,Voh,70,NC,1624610915,69,-20.9667,164.7,71.08,5.26
551,Daru,88,PG,1624610916,82,-9.0763,143.2092,77.38,14.29
552,Beringovskiy,97,RU,1624610916,68,63.05,179.3167,46.08,9.31
553,Podporozh'ye,98,RU,1624610917,48,60.9112,34.1706,82.49,2.57
554,Port Hawkesbury,1,CA,1624610917,90,45.6169,-61.3485,58.59,1.01
555,Bay Saint Louis,84,US,1624610918,86,30.3088,-89.33,78.03,4.25
556,Lakhdenpokh'ya,65,RU,1624610919,71,61.5198,30.1992,71.82,6.24
557,Barabash,45,RU,1624610920,65,43.2,131.4833,69.48,6.98
558,Samagaltay,27,RU,1624610920,23,50.6022,95.0047,78.84,9.6
559,Hofn,90,IS,1624610921,71,64.2539,-15.2082,51.82,9.22
560,Luena,0,AO,1624610921,63,-11.7833,19.9167,66.38,0.0
561,Turbat,0,PK,1624610922,22,26.0023,63.044,103.62,7.0
562,Bagdarin,65,RU,1624610923,41,54.4333,113.6,78.66,1.25
563,Najrān,79,SA,1624610923,8,17.4924,44.1277,95.65,18.97
564,Dzaoudzi,75,YT,1624610924,61,-12.7887,45.2699,82.29,12.66
565,Srednekolymsk,81,RU,1624610925,30,67.45,153.6833,73.49,11.95
566,Williamsburg,1,US,1624610890,94,37.2707,-76.7075,69.6,0.0
567,Xianshuigu,46,CN,1624610926,78,38.985,117.3828,80.6,13.42
568,Poum,42,NC,1624610926,64,-20.2333,164.0167,74.79,19.24
569,Puro,100,PH,1624610927,67,12.4841,123.3827,85.75,4.41
570,Bonthe,100,SL,1624610928,83,7.5264,-12.505,78.62,7.14
571,Port-Gentil,75,GA,1624610928,83,-0.7193,8.7815,78.76,10.36
572,Tevriz,92,RU,1624610929,50,57.509,72.4042,63.34,4.25
573,Shakiso,98,ET,1624610930,52,5.75,38.9167,71.53,8.88
574,Garoua,0,CM,1624610931,70,9.3,13.4,86.4,2.3
575,Sakaiminato,75,JP,1624610932,78,35.55,133.2333,76.93,9.22
576,Verkhnevilyuysk,69,RU,1624610932,61,63.4453,120.3167,73.69,4.63
577,Shetpe,7,KZ,1624610933,12,44.1667,52.1167,101.89,7.25
